X_Result	Y_Result	ErrorXhigh_Result	ErrorXlow_Result	ErrorYhigh_Result	ErrorYlow_Result	X_Uncertainty	Y_ExpStat	Y_SimStat	Y_BkgSys	Y_CutEffSys	Y_FanoSys	Y_NeutronXsecSys
5.49803	0.172232	0.003305	0.003305	0.0249986	0.0258103	5.49803	0.010151	0.0102883	0.0204706	0.0211195	0.0215969	0.0258818
5.50464	0.172385	0.003305	0.003305	0.0250253	0.0258367	5.50464	0.0101637	0.0103013	0.0204945	0.0211441	0.0216213	0.0259082
5.51126	0.172537	0.003305	0.003305	0.025052	0.0258632	5.51126	0.0101764	0.0103143	0.0205184	0.0211686	0.0216456	0.0259346
5.51788	0.17269	0.003305	0.003305	0.0250787	0.0258896	5.51788	0.0101891	0.0103272	0.0205422	0.0211932	0.02167	0.025961
5.52449	0.172842	0.003305	0.003305	0.0251053	0.025916	5.52449	0.0102019	0.0103402	0.0205661	0.0212177	0.0216943	0.0259873
5.53111	0.172995	0.003305	0.003305	0.025132	0.0259424	5.53111	0.0102146	0.0103532	0.02059	0.0212422	0.0217187	0.0260136
5.53773	0.173147	0.003305	0.003305	0.0251587	0.0259688	5.53773	0.0102273	0.0103661	0.0206138	0.0212668	0.021743	0.02604
5.54434	0.173299	0.003305	0.003305	0.0251853	0.0259952	5.54434	0.01024	0.0103791	0.0206376	0.0212913	0.0217673	0.0260663
5.55096	0.173452	0.003305	0.003305	0.025212	0.0260216	5.55096	0.0102527	0.0103921	0.0206615	0.0213158	0.0217916	0.0260926
5.55758	0.173604	0.003305	0.003305	0.0252386	0.026048	5.55758	0.0102653	0.010405	0.0206853	0.0213403	0.0218159	0.026119
5.56419	0.173756	0.003305	0.003305	0.0252652	0.0260743	5.56419	0.010278	0.010418	0.0207091	0.0213647	0.0218402	0.0261453
5.57081	0.173908	0.003305	0.003305	0.0252918	0.0261007	5.57081	0.0102907	0.0104309	0.0207329	0.0213892	0.0218645	0.0261716
5.57743	0.17406	0.003305	0.003305	0.0253184	0.026127	5.57743	0.0103034	0.0104439	0.0207567	0.0214137	0.0218888	0.0261979
5.58404	0.174213	0.003305	0.003305	0.025345	0.0261534	5.58404	0.0103161	0.0104568	0.0207804	0.0214381	0.0219131	0.0262241
5.59066	0.174365	0.003305	0.003305	0.0253716	0.0261797	5.59066	0.0103288	0.0104698	0.0208042	0.0214626	0.0219373	0.0262504
5.59728	0.174517	0.003305	0.003305	0.0253982	0.0262061	5.59728	0.0103415	0.0104827	0.0208279	0.021487	0.0219616	0.0262767
5.60389	0.174669	0.003305	0.003305	0.0254248	0.0262324	5.60389	0.0103541	0.0104957	0.0208517	0.0215114	0.0219858	0.026303
5.61051	0.174821	0.003305	0.003305	0.0254513	0.0262587	5.61051	0.0103668	0.0105086	0.0208754	0.0215358	0.02201	0.0263292
5.61713	0.174973	0.003305	0.003305	0.0254779	0.026285	5.61713	0.0103795	0.0105215	0.0208992	0.0215602	0.0220342	0.0263555
5.62374	0.175125	0.003305	0.003305	0.0255044	0.0263113	5.62374	0.0103922	0.0105345	0.0209229	0.0215846	0.0220584	0.0263817
5.63036	0.175277	0.003305	0.003305	0.025531	0.0263376	5.63036	0.0104048	0.0105474	0.0209466	0.021609	0.0220826	0.0264079
5.63698	0.175429	0.003305	0.003305	0.0255575	0.0263639	5.63698	0.0104175	0.0105603	0.0209703	0.0216333	0.0221068	0.0264342
5.64359	0.175581	0.003305	0.003305	0.025584	0.0263902	5.64359	0.0104302	0.0105733	0.0209939	0.0216577	0.022131	0.0264604
5.65021	0.175733	0.003305	0.003305	0.0256106	0.0264164	5.65021	0.0104428	0.0105862	0.0210176	0.021682	0.0221551	0.0264866
5.65683	0.175884	0.003305	0.003305	0.0256371	0.0264427	5.65683	0.0104555	0.0105991	0.0210413	0.0217064	0.0221793	0.0265128
5.66344	0.176036	0.003305	0.003305	0.0256636	0.0264689	5.66344	0.0104681	0.010612	0.0210649	0.0217307	0.0222034	0.026539
5.67006	0.176188	0.003305	0.003305	0.0256901	0.0264952	5.67006	0.0104808	0.010625	0.0210886	0.021755	0.0222276	0.0265652
5.67668	0.17634	0.003305	0.003305	0.0257165	0.0265214	5.67668	0.0104934	0.0106379	0.0211122	0.0217793	0.0222517	0.0265914
5.68329	0.176491	0.003305	0.003305	0.025743	0.0265476	5.68329	0.0105061	0.0106508	0.0211358	0.0218036	0.0222758	0.0266175
5.68991	0.176643	0.003305	0.003305	0.0257695	0.0265739	5.68991	0.0105187	0.0106637	0.0211594	0.0218279	0.0222999	0.0266437
5.69653	0.176795	0.003305	0.003305	0.0257959	0.0266001	5.69653	0.0105314	0.0106766	0.021183	0.0218522	0.022324	0.0266698
5.70314	0.176946	0.003305	0.003305	0.0258224	0.0266263	5.70314	0.010544	0.0106895	0.0212066	0.0218764	0.0223481	0.026696
5.70976	0.177098	0.003305	0.003305	0.0258488	0.0266525	5.70976	0.0105566	0.0107024	0.0212302	0.0219007	0.0223722	0.0267221
5.71638	0.177249	0.003305	0.003305	0.0258753	0.0266787	5.71638	0.0105693	0.0107153	0.0212538	0.0219249	0.0223962	0.0267483
5.72299	0.177401	0.003305	0.003305	0.0259017	0.0267048	5.72299	0.0105819	0.0107282	0.0212774	0.0219491	0.0224203	0.0267744
5.72961	0.177552	0.003305	0.003305	0.0259281	0.026731	5.72961	0.0105945	0.0107411	0.0213009	0.0219734	0.0224443	0.0268005
5.73623	0.177704	0.003305	0.003305	0.0259545	0.0267572	5.73623	0.0106071	0.010754	0.0213244	0.0219976	0.0224683	0.0268266
5.74284	0.177855	0.003305	0.003305	0.0259809	0.0267833	5.74284	0.0106198	0.0107669	0.021348	0.0220218	0.0224924	0.0268527
5.74946	0.178006	0.003305	0.003305	0.0260073	0.0268095	5.74946	0.0106324	0.0107798	0.0213715	0.022046	0.0225164	0.0268788
5.75608	0.178158	0.003305	0.003305	0.0260337	0.0268356	5.75608	0.010645	0.0107927	0.021395	0.0220701	0.0225404	0.0269049
5.76269	0.178309	0.003305	0.003305	0.02606	0.0268617	5.76269	0.0106576	0.0108055	0.0214185	0.0220943	0.0225644	0.026931
5.76931	0.17846	0.003305	0.003305	0.0260864	0.0268879	5.76931	0.0106702	0.0108184	0.021442	0.0221185	0.0225883	0.026957
5.77593	0.178612	0.003305	0.003305	0.0261128	0.026914	5.77593	0.0106828	0.0108313	0.0214655	0.0221426	0.0226123	0.0269831
5.78254	0.178763	0.003305	0.003305	0.0261391	0.0269401	5.78254	0.0106954	0.0108442	0.0214889	0.0221667	0.0226363	0.0270091
5.78916	0.178914	0.003305	0.003305	0.0261654	0.0269662	5.78916	0.010708	0.010857	0.0215124	0.0221909	0.0226602	0.0270352
5.79578	0.179065	0.003305	0.003305	0.0261918	0.0269922	5.79578	0.0107206	0.0108699	0.0215358	0.022215	0.0226842	0.0270612
5.80239	0.179216	0.003305	0.003305	0.0262181	0.0270183	5.80239	0.0107332	0.0108828	0.0215593	0.0222391	0.0227081	0.0270872
5.80901	0.179367	0.003305	0.003305	0.0262444	0.0270444	5.80901	0.0107458	0.0108956	0.0215827	0.0222632	0.022732	0.0271132
5.81563	0.179518	0.003305	0.003305	0.0262707	0.0270705	5.81563	0.0107584	0.0109085	0.0216061	0.0222873	0.0227559	0.0271392
5.82224	0.179669	0.003305	0.003305	0.026297	0.0270965	5.82224	0.010771	0.0109214	0.0216295	0.0223113	0.0227798	0.0271652
5.82886	0.17982	0.003305	0.003305	0.0263233	0.0271225	5.82886	0.0107836	0.0109342	0.0216529	0.0223354	0.0228037	0.0271912
5.83548	0.179971	0.003305	0.003305	0.0263495	0.0271486	5.83548	0.0107961	0.0109471	0.0216763	0.0223594	0.0228276	0.0272172
5.84209	0.180122	0.003305	0.003305	0.0263758	0.0271746	5.84209	0.0108087	0.0109599	0.0216997	0.0223835	0.0228515	0.0272432
5.84871	0.180273	0.003305	0.003305	0.0264021	0.0272006	5.84871	0.0108213	0.0109727	0.021723	0.0224075	0.0228753	0.0272692
5.85533	0.180424	0.003305	0.003305	0.0264283	0.0272266	5.85533	0.0108339	0.0109856	0.0217464	0.0224315	0.0228992	0.0272951
5.86194	0.180575	0.003305	0.003305	0.0264545	0.0272526	5.86194	0.0108464	0.0109984	0.0217697	0.0224555	0.022923	0.0273211
5.86856	0.180726	0.003305	0.003305	0.0264808	0.0272786	5.86856	0.010859	0.0110113	0.0217931	0.0224795	0.0229468	0.027347
5.87517	0.180877	0.003305	0.003305	0.026507	0.0273046	5.87517	0.0108715	0.0110241	0.0218164	0.0225035	0.0229706	0.0273729
5.88179	0.181027	0.003305	0.003305	0.0265332	0.0273306	5.88179	0.0108841	0.0110369	0.0218397	0.0225275	0.0229944	0.0273989
5.88841	0.181178	0.003305	0.003305	0.0265594	0.0273565	5.88841	0.0108967	0.0110497	0.021863	0.0225514	0.0230182	0.0274248
5.89503	0.181329	0.003305	0.003305	0.0265856	0.0273825	5.89503	0.0109092	0.0110626	0.0218863	0.0225754	0.023042	0.0274507
5.90164	0.181479	0.003305	0.003305	0.0266118	0.0274084	5.90164	0.0109218	0.0110754	0.0219095	0.0225993	0.0230658	0.0274766
5.90826	0.18163	0.003305	0.003305	0.0266379	0.0274344	5.90826	0.0109343	0.0110882	0.0219328	0.0226233	0.0230896	0.0275025
5.91488	0.181781	0.003305	0.003305	0.0266641	0.0274603	5.91488	0.0109468	0.011101	0.0219561	0.0226472	0.0231133	0.0275283
5.92149	0.181931	0.003305	0.003305	0.0266902	0.0274862	5.92149	0.0109594	0.0111138	0.0219793	0.0226711	0.0231371	0.0275542
5.92811	0.182082	0.003305	0.003305	0.0267164	0.0275121	5.92811	0.0109719	0.0111266	0.0220026	0.022695	0.0231608	0.0275801
5.93472	0.182232	0.003305	0.003305	0.0267425	0.027538	5.93472	0.0109844	0.0111394	0.0220258	0.0227189	0.0231845	0.0276059
5.94134	0.182383	0.003305	0.003305	0.0267687	0.0275639	5.94134	0.010997	0.0111522	0.022049	0.0227427	0.0232082	0.0276318
5.94796	0.182533	0.003305	0.003305	0.0267948	0.0275898	5.94796	0.0110095	0.011165	0.0220722	0.0227666	0.0232319	0.0276576
5.95457	0.182683	0.003305	0.003305	0.0268209	0.0276157	5.95457	0.011022	0.0111778	0.0220954	0.0227905	0.0232556	0.0276834
5.96119	0.182834	0.003305	0.003305	0.026847	0.0276416	5.96119	0.0110345	0.0111906	0.0221186	0.0228143	0.0232793	0.0277092
5.96781	0.182984	0.003305	0.003305	0.0268731	0.0276674	5.96781	0.011047	0.0112034	0.0221417	0.0228381	0.0233029	0.027735
5.97442	0.183134	0.003305	0.003305	0.0268991	0.0276933	5.97442	0.0110595	0.0112162	0.0221649	0.022862	0.0233266	0.0277608
5.98104	0.183285	0.003305	0.003305	0.0269252	0.0277191	5.98104	0.011072	0.011229	0.0221881	0.0228858	0.0233502	0.0277866
5.98766	0.183435	0.003305	0.003305	0.0269513	0.0277449	5.98766	0.0110845	0.0112417	0.0222112	0.0229096	0.0233739	0.0278124
5.99427	0.183585	0.003305	0.003305	0.0269773	0.0277708	5.99427	0.011097	0.0112545	0.0222343	0.0229334	0.0233975	0.0278382
6.00089	0.183735	0.003305	0.003305	0.0270034	0.0277966	6.00089	0.0111095	0.0112673	0.0222574	0.0229571	0.0234211	0.027864
6.00751	0.183885	0.003305	0.003305	0.0270294	0.0278224	6.00751	0.011122	0.01128	0.0222805	0.0229809	0.0234447	0.0278897
6.01412	0.184035	0.003305	0.003305	0.0270554	0.0278482	6.01412	0.0111345	0.0112928	0.0223036	0.0230047	0.0234683	0.0279155
6.02074	0.184186	0.003305	0.003305	0.0270814	0.027874	6.02074	0.011147	0.0113056	0.0223267	0.0230284	0.0234919	0.0279412
6.02736	0.184336	0.003305	0.003305	0.0271074	0.0278997	6.02736	0.0111595	0.0113183	0.0223498	0.0230521	0.0235155	0.0279669
6.03397	0.184486	0.003305	0.003305	0.0271334	0.0279255	6.03397	0.011172	0.0113311	0.0223729	0.0230759	0.023539	0.0279926
6.04059	0.184636	0.003305	0.003305	0.0271594	0.0279513	6.04059	0.0111844	0.0113438	0.0223959	0.0230996	0.0235626	0.0280183
6.04721	0.184786	0.003305	0.003305	0.0271854	0.027977	6.04721	0.0111969	0.0113566	0.022419	0.0231233	0.0235861	0.028044
6.05382	0.184935	0.003305	0.003305	0.0272113	0.0280027	6.05382	0.0112094	0.0113693	0.022442	0.023147	0.0236097	0.0280697
6.06044	0.185085	0.003305	0.003305	0.0272373	0.0280285	6.06044	0.0112218	0.011382	0.022465	0.0231706	0.0236332	0.0280954
6.06706	0.185235	0.003305	0.003305	0.0272632	0.0280542	6.06706	0.0112343	0.0113948	0.022488	0.0231943	0.0236567	0.0281211
6.07367	0.185385	0.003305	0.003305	0.0272892	0.0280799	6.07367	0.0112467	0.0114075	0.022511	0.023218	0.0236802	0.0281467
6.08029	0.185535	0.003305	0.003305	0.0273151	0.0281056	6.08029	0.0112592	0.0114202	0.022534	0.0232416	0.0237037	0.0281724
6.08691	0.185685	0.003305	0.003305	0.027341	0.0281313	6.08691	0.0112716	0.011433	0.022557	0.0232652	0.0237271	0.028198
6.09352	0.185834	0.003305	0.003305	0.0273669	0.028157	6.09352	0.0112841	0.0114457	0.02258	0.0232889	0.0237506	0.0282237
6.10014	0.185984	0.003305	0.003305	0.0273928	0.0281826	6.10014	0.0112965	0.0114584	0.0226029	0.0233125	0.0237741	0.0282493
6.10676	0.186134	0.003305	0.003305	0.0274187	0.0282083	6.10676	0.011309	0.0114711	0.0226259	0.0233361	0.0237975	0.0282749
6.11337	0.186283	0.003305	0.003305	0.0274446	0.028234	6.11337	0.0113214	0.0114838	0.0226488	0.0233597	0.0238209	0.0283005
6.11999	0.186433	0.003305	0.003305	0.0274704	0.0282596	6.11999	0.0113338	0.0114965	0.0226717	0.0233832	0.0238444	0.0283261
6.12661	0.186583	0.003305	0.003305	0.0274963	0.0282852	6.12661	0.0113463	0.0115092	0.0226946	0.0234068	0.0238678	0.0283517
6.13322	0.186732	0.003305	0.003305	0.0275221	0.0283109	6.13322	0.0113587	0.0115219	0.0227175	0.0234304	0.0238912	0.0283773
6.13984	0.186882	0.003305	0.003305	0.027548	0.0283365	6.13984	0.0113711	0.0115346	0.0227404	0.0234539	0.0239145	0.0284029
6.14646	0.187031	0.003305	0.003305	0.0275738	0.0283621	6.14646	0.0113835	0.0115473	0.0227633	0.0234774	0.0239379	0.0284284
6.15307	0.18718	0.003305	0.003305	0.0275996	0.0283877	6.15307	0.0113959	0.01156	0.0227862	0.023501	0.0239613	0.028454
6.15969	0.18733	0.003305	0.003305	0.0276254	0.0284133	6.15969	0.0114083	0.0115727	0.022809	0.0235245	0.0239846	0.0284795
6.16631	0.187479	0.003305	0.003305	0.0276512	0.0284388	6.16631	0.0114207	0.0115854	0.0228319	0.023548	0.024008	0.028505
6.17292	0.187629	0.003305	0.003305	0.027677	0.0284644	6.17292	0.0114331	0.011598	0.0228547	0.0235715	0.0240313	0.0285306
6.17954	0.187778	0.003305	0.003305	0.0277028	0.02849	6.17954	0.0114455	0.0116107	0.0228775	0.0235949	0.0240546	0.0285561
6.18616	0.187927	0.003305	0.003305	0.0277286	0.0285155	6.18616	0.0114579	0.0116234	0.0229003	0.0236184	0.024078	0.0285816
6.19277	0.188076	0.003305	0.003305	0.0277543	0.028541	6.19277	0.0114703	0.011636	0.0229231	0.0236419	0.0241013	0.0286071
6.19939	0.188226	0.003305	0.003305	0.0277801	0.0285666	6.19939	0.0114827	0.0116487	0.0229459	0.0236653	0.0241246	0.0286326
6.20601	0.188375	0.003305	0.003305	0.0278058	0.0285921	6.20601	0.0114951	0.0116613	0.0229687	0.0236887	0.0241478	0.028658
6.21262	0.188524	0.003305	0.003305	0.0278315	0.0286176	6.21262	0.0115074	0.011674	0.0229915	0.0237121	0.0241711	0.0286835
6.21924	0.188673	0.003305	0.003305	0.0278572	0.0286431	6.21924	0.0115198	0.0116867	0.0230142	0.0237356	0.0241944	0.028709
6.22586	0.188822	0.003305	0.003305	0.0278829	0.0286686	6.22586	0.0115322	0.0116993	0.023037	0.023759	0.0242176	0.0287344
6.23247	0.188971	0.003305	0.003305	0.0279086	0.0286941	6.23247	0.0115445	0.0117119	0.0230597	0.0237823	0.0242408	0.0287598
6.23909	0.18912	0.003305	0.003305	0.0279343	0.0287195	6.23909	0.0115569	0.0117246	0.0230824	0.0238057	0.0242641	0.0287853
6.24571	0.189269	0.003305	0.003305	0.02796	0.028745	6.24571	0.0115693	0.0117372	0.0231052	0.0238291	0.0242873	0.0288107
6.25232	0.189418	0.003305	0.003305	0.0279857	0.0287704	6.25232	0.0115816	0.0117498	0.0231279	0.0238524	0.0243105	0.0288361
6.25894	0.189567	0.003305	0.003305	0.0280113	0.0287959	6.25894	0.0115939	0.0117625	0.0231506	0.0238758	0.0243337	0.0288615
6.26556	0.189716	0.003305	0.003305	0.028037	0.0288213	6.26556	0.0116063	0.0117751	0.0231732	0.0238991	0.0243568	0.0288869
6.27217	0.189865	0.003305	0.003305	0.0280626	0.0288467	6.27217	0.0116186	0.0117877	0.0231959	0.0239224	0.02438	0.0289122
6.27879	0.190014	0.003305	0.003305	0.0280882	0.0288721	6.27879	0.011631	0.0118003	0.0232186	0.0239457	0.0244032	0.0289376
6.28541	0.190163	0.003305	0.003305	0.0281138	0.0288975	6.28541	0.0116433	0.0118129	0.0232412	0.023969	0.0244263	0.028963
6.29202	0.190311	0.003305	0.003305	0.0281394	0.0289229	6.29202	0.0116556	0.0118255	0.0232638	0.0239923	0.0244495	0.0289883
6.29864	0.19046	0.003305	0.003305	0.028165	0.0289483	6.29864	0.0116679	0.0118381	0.0232865	0.0240156	0.0244726	0.0290137
6.30526	0.190609	0.003305	0.003305	0.0281906	0.0289737	6.30526	0.0116803	0.0118507	0.0233091	0.0240389	0.0244957	0.029039
6.31187	0.190758	0.003305	0.003305	0.0282162	0.028999	6.31187	0.0116926	0.0118633	0.0233317	0.0240621	0.0245188	0.0290643
6.31849	0.190906	0.003305	0.003305	0.0282418	0.0290244	6.31849	0.0117049	0.0118759	0.0233543	0.0240853	0.0245419	0.0290896
6.32511	0.191055	0.003305	0.003305	0.0282673	0.0290497	6.32511	0.0117172	0.0118885	0.0233769	0.0241086	0.024565	0.0291149
6.33172	0.191203	0.003305	0.003305	0.0282928	0.0290751	6.33172	0.0117295	0.0119011	0.0233994	0.0241318	0.024588	0.0291402
6.33834	0.191352	0.003305	0.003305	0.0283184	0.0291004	6.33834	0.0117418	0.0119136	0.023422	0.024155	0.0246111	0.0291655
6.34495	0.191501	0.003305	0.003305	0.0283439	0.0291257	6.34495	0.0117541	0.0119262	0.0234445	0.0241782	0.0246341	0.0291907
6.35157	0.191649	0.003305	0.003305	0.0283694	0.029151	6.35157	0.0117664	0.0119388	0.0234671	0.0242014	0.0246572	0.029216
6.35819	0.191797	0.003305	0.003305	0.0283949	0.0291763	6.35819	0.0117787	0.0119513	0.0234896	0.0242245	0.0246802	0.0292413
6.3648	0.191946	0.003305	0.003305	0.0284204	0.0292015	6.3648	0.0117909	0.0119639	0.0235121	0.0242477	0.0247032	0.0292665
6.37142	0.192094	0.003305	0.003305	0.0284459	0.0292268	6.37142	0.0118032	0.0119765	0.0235346	0.0242708	0.0247262	0.0292917
6.37804	0.192243	0.003305	0.003305	0.0284713	0.0292521	6.37804	0.0118155	0.011989	0.0235571	0.024294	0.0247492	0.0293169
6.38465	0.192391	0.003305	0.003305	0.0284968	0.0292773	6.38465	0.0118278	0.0120016	0.0235796	0.0243171	0.0247722	0.0293422
6.39127	0.192539	0.003305	0.003305	0.0285223	0.0293026	6.39127	0.01184	0.0120141	0.0236021	0.0243402	0.0247952	0.0293674
6.39789	0.192688	0.003305	0.003305	0.0285477	0.0293278	6.39789	0.0118523	0.0120266	0.0236245	0.0243633	0.0248181	0.0293925
6.4045	0.192836	0.003305	0.003305	0.0285731	0.029353	6.4045	0.0118645	0.0120392	0.023647	0.0243864	0.0248411	0.0294177
6.41112	0.192984	0.003305	0.003305	0.0285985	0.0293782	6.41112	0.0118768	0.0120517	0.0236694	0.0244095	0.024864	0.0294429
6.41774	0.193132	0.003305	0.003305	0.0286239	0.0294034	6.41774	0.011889	0.0120642	0.0236918	0.0244326	0.0248869	0.029468
6.42435	0.19328	0.003305	0.003305	0.0286493	0.0294286	6.42435	0.0119013	0.0120768	0.0237142	0.0244556	0.0249098	0.0294932
6.43097	0.193428	0.003305	0.003305	0.0286747	0.0294538	6.43097	0.0119135	0.0120893	0.0237366	0.0244787	0.0249327	0.0295183
6.43759	0.193576	0.003305	0.003305	0.0287001	0.029479	6.43759	0.0119257	0.0121018	0.023759	0.0245017	0.0249556	0.0295435
6.4442	0.193724	0.003305	0.003305	0.0287255	0.0295041	6.4442	0.011938	0.0121143	0.0237814	0.0245247	0.0249785	0.0295686
6.45082	0.193872	0.003305	0.003305	0.0287508	0.0295293	6.45082	0.0119502	0.0121268	0.0238038	0.0245477	0.0250014	0.0295937
6.45744	0.19402	0.003305	0.003305	0.0287762	0.0295544	6.45744	0.0119624	0.0121393	0.0238261	0.0245707	0.0250242	0.0296188
6.46405	0.194168	0.003305	0.003305	0.0288015	0.0295795	6.46405	0.0119746	0.0121518	0.0238485	0.0245937	0.0250471	0.0296439
6.47067	0.194316	0.003305	0.003305	0.0288268	0.0296046	6.47067	0.0119868	0.0121643	0.0238708	0.0246167	0.0250699	0.0296689
6.47729	0.194464	0.003305	0.003305	0.0288521	0.0296297	6.47729	0.0119991	0.0121768	0.0238931	0.0246397	0.0250927	0.029694
6.4839	0.194612	0.003305	0.003305	0.0288774	0.0296548	6.4839	0.0120113	0.0121892	0.0239155	0.0246626	0.0251156	0.0297191
6.49052	0.19476	0.003305	0.003305	0.0289027	0.0296799	6.49052	0.0120235	0.0122017	0.0239378	0.0246856	0.0251384	0.0297441
6.49714	0.194908	0.003305	0.003305	0.028928	0.029705	6.49714	0.0120356	0.0122142	0.0239601	0.0247085	0.0251611	0.0297692
6.50375	0.195055	0.003305	0.003305	0.0289533	0.0297301	6.50375	0.0120478	0.0122267	0.0239823	0.0247314	0.0251839	0.0297942
6.51037	0.195203	0.003305	0.003305	0.0289785	0.0297551	6.51037	0.01206	0.0122391	0.0240046	0.0247543	0.0252067	0.0298192
6.51699	0.195351	0.003305	0.003305	0.0290038	0.0297801	6.51699	0.0120722	0.0122516	0.0240269	0.0247772	0.0252294	0.0298442
6.5236	0.195498	0.003305	0.003305	0.029029	0.0298052	6.5236	0.0120844	0.0122641	0.0240491	0.0248001	0.0252522	0.0298692
6.53022	0.195646	0.003305	0.003305	0.0290542	0.0298302	6.53022	0.0120965	0.0122765	0.0240713	0.024823	0.0252749	0.0298942
6.53684	0.195794	0.003305	0.003305	0.0290794	0.0298552	6.53684	0.0121087	0.012289	0.0240936	0.0248458	0.0252976	0.0299191
6.54345	0.195941	0.003305	0.003305	0.0291046	0.0298802	6.54345	0.0121209	0.0123014	0.0241158	0.0248687	0.0253204	0.0299441
6.55007	0.196089	0.003305	0.003305	0.0291298	0.0299052	6.55007	0.012133	0.0123138	0.024138	0.0248915	0.0253431	0.0299691
6.55669	0.196236	0.003305	0.003305	0.029155	0.0299302	6.55669	0.0121452	0.0123263	0.0241602	0.0249143	0.0253657	0.029994
6.5633	0.196384	0.003305	0.003305	0.0291802	0.0299552	6.5633	0.0121573	0.0123387	0.0241823	0.0249371	0.0253884	0.0300189
6.56992	0.196531	0.003305	0.003305	0.0292053	0.0299801	6.56992	0.0121695	0.0123511	0.0242045	0.0249599	0.0254111	0.0300439
6.57654	0.196679	0.003305	0.003305	0.0292305	0.0300051	6.57654	0.0121816	0.0123635	0.0242267	0.0249827	0.0254337	0.0300688
6.58315	0.196826	0.003305	0.003305	0.0292556	0.03003	6.58315	0.0121938	0.012376	0.0242488	0.0250055	0.0254564	0.0300937
6.58977	0.196973	0.003305	0.003305	0.0292808	0.0300549	6.58977	0.0122059	0.0123884	0.0242709	0.0250283	0.025479	0.0301186
6.59639	0.197121	0.003305	0.003305	0.0293059	0.0300798	6.59639	0.012218	0.0124008	0.024293	0.025051	0.0255016	0.0301434
6.603	0.197268	0.003305	0.003305	0.029331	0.0301048	6.603	0.0122301	0.0124132	0.0243152	0.0250738	0.0255242	0.0301683
6.60962	0.197415	0.003305	0.003305	0.0293561	0.0301296	6.60962	0.0122423	0.0124256	0.0243373	0.0250965	0.0255468	0.0301932
6.61624	0.197562	0.003305	0.003305	0.0293812	0.0301545	6.61624	0.0122544	0.012438	0.0243593	0.0251192	0.0255694	0.030218
6.62285	0.19771	0.003305	0.003305	0.0294062	0.0301794	6.62285	0.0122665	0.0124504	0.0243814	0.025142	0.025592	0.0302429
6.62947	0.197857	0.003305	0.003305	0.0294313	0.0302043	6.62947	0.0122786	0.0124627	0.0244035	0.0251646	0.0256146	0.0302677
6.63609	0.198004	0.003305	0.003305	0.0294563	0.0302291	6.63609	0.0122907	0.0124751	0.0244255	0.0251873	0.0256371	0.0302925
6.6427	0.198151	0.003305	0.003305	0.0294814	0.030254	6.6427	0.0123028	0.0124875	0.0244476	0.02521	0.0256597	0.0303173
6.64932	0.198298	0.003305	0.003305	0.0295064	0.0302788	6.64932	0.0123149	0.0124999	0.0244696	0.0252327	0.0256822	0.0303421
6.65594	0.198445	0.003305	0.003305	0.0295314	0.0303036	6.65594	0.0123269	0.0125122	0.0244916	0.0252553	0.0257047	0.0303669
6.66255	0.198592	0.003305	0.003305	0.0295564	0.0303284	6.66255	0.012339	0.0125246	0.0245136	0.025278	0.0257272	0.0303917
6.66917	0.198739	0.003305	0.003305	0.0295814	0.0303532	6.66917	0.0123511	0.0125369	0.0245356	0.0253006	0.0257497	0.0304164
6.67579	0.198886	0.003305	0.003305	0.0296064	0.030378	6.67579	0.0123632	0.0125493	0.0245576	0.0253232	0.0257722	0.0304412
6.6824	0.199033	0.003305	0.003305	0.0296314	0.0304028	6.6824	0.0123752	0.0125616	0.0245796	0.0253458	0.0257946	0.0304659
6.68902	0.199179	0.003305	0.003305	0.0296564	0.0304276	6.68902	0.0123873	0.012574	0.0246015	0.0253684	0.0258171	0.0304907
6.69564	0.199326	0.003305	0.003305	0.0296813	0.0304523	6.69564	0.0123994	0.0125863	0.0246235	0.025391	0.0258396	0.0305154
6.70225	0.199473	0.003305	0.003305	0.0297063	0.0304771	6.70225	0.0124114	0.0125987	0.0246454	0.0254136	0.025862	0.0305401
6.70887	0.19962	0.003305	0.003305	0.0297312	0.0305018	6.70887	0.0124235	0.012611	0.0246674	0.0254361	0.0258844	0.0305648
6.71549	0.199767	0.003305	0.003305	0.0297561	0.0305265	6.71549	0.0124355	0.0126233	0.0246893	0.0254587	0.0259068	0.0305895
6.7221	0.199913	0.003305	0.003305	0.029781	0.0305512	6.7221	0.0124475	0.0126356	0.0247112	0.0254812	0.0259292	0.0306142
6.72872	0.20006	0.003305	0.003305	0.0298059	0.0305759	6.72872	0.0124596	0.0126479	0.0247331	0.0255037	0.0259516	0.0306388
6.73534	0.200207	0.003305	0.003305	0.0298308	0.0306006	6.73534	0.0124716	0.0126602	0.0247549	0.0255262	0.025974	0.0306635
6.74195	0.200353	0.003305	0.003305	0.0298557	0.0306253	6.74195	0.0124836	0.0126726	0.0247768	0.0255487	0.0259964	0.0306881
6.74857	0.2005	0.003305	0.003305	0.0298805	0.03065	6.74857	0.0124956	0.0126849	0.0247987	0.0255712	0.0260187	0.0307128
6.75519	0.200646	0.003305	0.003305	0.0299054	0.0306746	6.75519	0.0125077	0.0126971	0.0248205	0.0255937	0.0260411	0.0307374
6.7618	0.200793	0.003305	0.003305	0.0299302	0.0306993	6.7618	0.0125197	0.0127094	0.0248424	0.0256162	0.0260634	0.030762
