X_SbBe70V	Y_SbBe70V	ErrorX_SbBe70V	ErrorY_SbBe70V	X_Sb70fit	Y_Sb70fit	ErrorX_Sb70fit	ErrorY_Sb70fit	X_Sb70bkg	Y_Sb70bkg	X_YBe70V	Y_YBe70V	ErrorX_YBe70V	ErrorY_YBe70V	X_Y70fit	Y_Y70fit	ErrorX_Y70fit	ErrorY_Y70fit	X_Y70bkg	Y_Y70bkg	X_YBe25V	Y_YBe25V	ErrorX_YBe25V	ErrorY_YBe25V	X_Y25fit	Y_Y25fit	ErrorX_Y25fit	ErrorY_Y25fit	X_Y25bkg	Y_Y25bkg
216.536	319.745	0.0965398	33.3357																										
216.729	354.5	0.0965398	35.1007																										
216.922	257.186	0.0965398	29.8973																										
217.115	288.466	0.0965398	31.6632																										
217.309	319.745	0.0965398	33.3357																										
217.502	305.843	0.0965398	32.603																										
217.695	271.088	0.0965398	30.6947																										
217.888	257.186	0.0965398	29.8973																										
218.081	316.269	0.0965398	33.154																										
218.274	309.318	0.0965398	32.7877																										
218.468	295.416	0.0965398	32.0424																										
218.661	298.892	0.0965398	32.2304																										
218.854	267.613	0.0965398	30.4973																										
219.047	274.564	0.0965398	30.8908																										
219.24	333.647	0.0965398	34.0527																										
219.434	257.186	0.0965398	29.8973																										
219.627	302.367	0.0965398	32.4172																										
219.82	274.564	0.0965398	30.8908																										
220.013	309.318	0.0965398	32.7877																										
220.206	281.515	0.0965398	31.2794																										
220.399	298.892	0.0965398	32.2304																										
220.593	271.088	0.0965398	30.6947																										
220.786	284.99	0.0965398	31.4719																										
220.979	271.088	0.0965398	30.6947																										
221.172	250.235	0.0965398	29.4905																										
221.365	264.137	0.0965398	30.2986																										
221.558	309.318	0.0965398	32.7877																										
221.752	309.318	0.0965398	32.7877																										
221.945	375.353	0.0965398	36.1183																										
222.138	344.073	0.0965398	34.5807																										
222.331	316.269	0.0965398	33.154																										
222.524	347.549	0.0965398	34.7549																										
222.718	319.745	0.0965398	33.3357																										
222.911	291.941	0.0965398	31.8534																										
223.104	344.073	0.0965398	34.5807																										
223.297	337.122	0.0965398	34.2296																										
223.49	312.794	0.0965398	32.9714																										
223.683	326.696	0.0965398	33.6961																										
223.877	305.843	0.0965398	32.603																										
224.07	260.662	0.0965398	30.0986																										
224.263	250.235	0.0965398	29.4905																										
224.456	288.466	0.0965398	31.6632																										
224.649	278.039	0.0965398	31.0857																										
224.842	344.073	0.0965398	34.5807																										
225.036	333.647	0.0965398	34.0527																										
225.229	302.367	0.0965398	32.4172																										
225.422	281.515	0.0965398	31.2794																										
225.615	257.186	0.0965398	29.8973																										
225.808	274.564	0.0965398	30.8908																										
226.002	278.039	0.0965398	31.0857																										
226.195	302.367	0.0965398	32.4172																										
226.388	295.416	0.0965398	32.0424																										
226.581	295.416	0.0965398	32.0424																										
226.774	291.941	0.0965398	31.8534																										
226.967	250.235	0.0965398	29.4905																										
227.161	323.22	0.0965398	33.5164																										
227.354	274.564	0.0965398	30.8908																										
227.547	284.99	0.0965398	31.4719																										
227.74	267.613	0.0965398	30.4973																										
227.933	333.647	0.0965398	34.0527																										
228.126	319.745	0.0965398	33.3357																										
228.32	333.647	0.0965398	34.0527																										
228.513	274.564	0.0965398	30.8908																										
228.706	323.22	0.0965398	33.5164																										
228.899	319.745	0.0965398	33.3357																										
229.092	351.024	0.0965398	34.9282																										
229.286	344.073	0.0965398	34.5807																										
229.479	305.843	0.0965398	32.603																										
229.672	291.941	0.0965398	31.8534																										
229.865	257.186	0.0965398	29.8973																										
230.058	337.122	0.0965398	34.2296																										
230.251	291.941	0.0965398	31.8534																										
230.445	295.416	0.0965398	32.0424																										
230.638	288.466	0.0965398	31.6632																										
230.831	295.416	0.0965398	32.0424																										
231.024	298.892	0.0965398	32.2304																										
231.217	284.99	0.0965398	31.4719																										
231.41	295.416	0.0965398	32.0424																										
231.604	243.284	0.0965398	29.078																										
231.797	312.794	0.0965398	32.9714																										
231.99	250.235	0.0965398	29.4905																										
232.183	298.892	0.0965398	32.2304																										
232.376	291.941	0.0965398	31.8534																										
232.57	271.088	0.0965398	30.6947																										
232.763	278.039	0.0965398	31.0857																										
232.956	284.99	0.0965398	31.4719																										
233.149	347.549	0.0965398	34.7549																										
233.342	302.367	0.0965398	32.4172																										
233.535	295.416	0.0965398	32.0424																										
233.729	253.711	0.0965398	29.6946																										
233.922	413.583	0.0965398	37.9131																										
234.115	319.745	0.0965398	33.3357																										
234.308	291.941	0.0965398	31.8534																										
234.501	389.255	0.0965398	36.7811																										
234.694	330.171	0.0965398	33.8749																										
234.888	232.858	0.0965398	28.4481																										
235.081	382.304	0.0965398	36.4512																										
235.274	340.598	0.0965398	34.4056																										
235.467	257.186	0.0965398	29.8973																										
235.66	267.613	0.0965398	30.4973																										
235.854	312.794	0.0965398	32.9714																										
236.047	264.137	0.0965398	30.2986																										
236.24	305.843	0.0965398	32.603																										
236.433	260.662	0.0965398	30.0986																										
236.626	347.549	0.0965398	34.7549																										
236.819	298.892	0.0965398	32.2304																										
237.013	288.466	0.0965398	31.6632																										
237.206	319.745	0.0965398	33.3357																										
237.399	319.745	0.0965398	33.3357																										
237.592	274.564	0.0965398	30.8908																										
237.785	330.171	0.0965398	33.8749																										
237.978	323.22	0.0965398	33.5164																										
238.172	319.745	0.0965398	33.3357																										
238.365	264.137	0.0965398	30.2986																										
238.558	330.171	0.0965398	33.8749																										
238.751	326.696	0.0965398	33.6961																										
238.944	295.416	0.0965398	32.0424																										
239.137	291.941	0.0965398	31.8534																										
239.331	271.088	0.0965398	30.6947																										
239.524	298.892	0.0965398	32.2304																										
239.717	295.416	0.0965398	32.0424																										
239.91	326.696	0.0965398	33.6961																										
240.103	274.564	0.0965398	30.8908																										
240.297	246.76	0.0965398	29.285																										
240.49	312.794	0.0965398	32.9714																										
240.683	288.466	0.0965398	31.6632																										
240.876	323.22	0.0965398	33.5164																										
241.069	312.794	0.0965398	32.9714																										
241.262	271.088	0.0965398	30.6947																										
241.456	368.402	0.0965398	35.7823																										
241.649	250.235	0.0965398	29.4905																										
241.842	291.941	0.0965398	31.8534																										
242.035	225.907	0.0965398	28.0203																										
242.228	295.416	0.0965398	32.0424																										
242.421	364.926	0.0965398	35.6132																										
242.615	298.892	0.0965398	32.2304																										
242.808	295.416	0.0965398	32.0424																										
243.001	274.564	0.0965398	30.8908																										
243.194	319.745	0.0965398	33.3357																										
243.387	284.99	0.0965398	31.4719																										
243.581	298.892	0.0965398	32.2304																										
243.774	260.662	0.0965398	30.0986																										
243.967	333.647	0.0965398	34.0527																										
244.16	364.926	0.0965398	35.6132																										
244.353	316.269	0.0965398	33.154																										
244.546	274.564	0.0965398	30.8908																										
244.74	284.99	0.0965398	31.4719																										
244.933	403.157	0.0965398	37.4322																										
245.126	333.647	0.0965398	34.0527																										
245.319	267.613	0.0965398	30.4973																										
245.512	267.613	0.0965398	30.4973																										
245.705	295.416	0.0965398	32.0424																										
245.899	246.76	0.0965398	29.285																										
246.092	260.662	0.0965398	30.0986																										
246.285	319.745	0.0965398	33.3357																										
246.478	298.892	0.0965398	32.2304																										
246.671	323.22	0.0965398	33.5164																										
246.865	319.745	0.0965398	33.3357																										
247.058	267.613	0.0965398	30.4973																										
247.251	371.877	0.0965398	35.9507																										
247.444	326.696	0.0965398	33.6961																										
247.637	291.941	0.0965398	31.8534																										
247.83	302.367	0.0965398	32.4172																										
248.024	281.515	0.0965398	31.2794																										
248.217	337.122	0.0965398	34.2296																										
248.41	333.647	0.0965398	34.0527																										
248.603	316.269	0.0965398	33.154																										
248.796	284.99	0.0965398	31.4719																										
248.989	295.416	0.0965398	32.0424																										
249.183	288.466	0.0965398	31.6632																										
249.376	288.466	0.0965398	31.6632																										
249.569	309.318	0.0965398	32.7877																										
249.762	291.941	0.0965398	31.8534																										
249.955	330.171	0.0965398	33.8749																										
250.149	326.696	0.0965398	33.6961																										
250.342	274.564	0.0965398	30.8908																										
250.535	281.515	0.0965398	31.2794																										
250.728	319.745	0.0965398	33.3357																										
250.921	323.22	0.0965398	33.5164																										
251.114	323.22	0.0965398	33.5164																										
251.308	288.466	0.0965398	31.6632																										
251.501	316.269	0.0965398	33.154																										
251.694	271.088	0.0965398	30.6947																										
251.887	344.073	0.0965398	34.5807																										
252.08	354.5	0.0965398	35.1007																										
252.273	302.367	0.0965398	32.4172																										
252.467	302.367	0.0965398	32.4172																										
252.66	291.941	0.0965398	31.8534																										
252.853	337.122	0.0965398	34.2296																										
253.046	361.451	0.0965398	35.4432																										
253.239	302.367	0.0965398	32.4172																										
253.433	354.5	0.0965398	35.1007																										
253.626	312.794	0.0965398	32.9714																										
253.819	354.5	0.0965398	35.1007																										
254.012	319.745	0.0965398	33.3357																										
254.205	260.662	0.0965398	30.0986																										
254.398	361.451	0.0965398	35.4432																										
254.592	361.451	0.0965398	35.4432																										
254.785	323.22	0.0965398	33.5164																										
254.978	323.22	0.0965398	33.5164																										
255.171	253.711	0.0965398	29.6946																										
255.364	403.157	0.0965398	37.4322																										
255.557	312.794	0.0965398	32.9714																										
255.751	305.843	0.0965398	32.603																										
255.944	337.122	0.0965398	34.2296																										
256.137	305.843	0.0965398	32.603																										
256.33	305.843	0.0965398	32.603																										
256.523	302.367	0.0965398	32.4172																										
256.717	330.171	0.0965398	33.8749																										
256.91	323.22	0.0965398	33.5164																										
257.103	368.402	0.0965398	35.7823																										
257.296	337.122	0.0965398	34.2296																										
257.489	368.402	0.0965398	35.7823																										
257.682	243.284	0.0965398	29.078																										
257.876	354.5	0.0965398	35.1007																										
258.069	305.843	0.0965398	32.603																										
258.262	291.941	0.0965398	31.8534																										
258.455	316.269	0.0965398	33.154																										
258.648	288.466	0.0965398	31.6632																										
258.841	298.892	0.0965398	32.2304																										
259.035	309.318	0.0965398	32.7877																										
259.228	368.402	0.0965398	35.7823																										
259.421	340.598	0.0965398	34.4056																										
259.614	257.186	0.0965398	29.8973																										
259.807	271.088	0.0965398	30.6947																										
260.001	330.171	0.0965398	33.8749																										
260.194	333.647	0.0965398	34.0527																										
260.387	284.99	0.0965398	31.4719																										
260.58	375.353	0.0965398	36.1183																										
260.773	323.22	0.0965398	33.5164																										
260.966	305.843	0.0965398	32.603																										
261.16	288.466	0.0965398	31.6632																										
261.353	305.843	0.0965398	32.603																										
261.546	288.466	0.0965398	31.6632																										
261.739	330.171	0.0965398	33.8749																										
261.932	250.235	0.0965398	29.4905																										
262.125	298.892	0.0965398	32.2304																										
262.319	278.039	0.0965398	31.0857																										
262.512	267.613	0.0965398	30.4973																										
262.705	371.877	0.0965398	35.9507																										
262.898	309.318	0.0965398	32.7877																										
263.091	340.598	0.0965398	34.4056																										
263.285	312.794	0.0965398	32.9714																										
263.478	316.269	0.0965398	33.154																										
263.671	291.941	0.0965398	31.8534																										
263.864	316.269	0.0965398	33.154																										
264.057	260.662	0.0965398	30.0986																										
264.25	267.613	0.0965398	30.4973																										
264.444	309.318	0.0965398	32.7877																										
264.637	295.416	0.0965398	32.0424																										
264.83	357.975	0.0965398	35.2724																										
265.023	281.515	0.0965398	31.2794																										
265.216	312.794	0.0965398	32.9714																										
265.409	295.416	0.0965398	32.0424																										
265.603	267.613	0.0965398	30.4973																										
265.796	316.269	0.0965398	33.154																										
265.989	312.794	0.0965398	32.9714																										
266.182	288.466	0.0965398	31.6632																										
266.375	347.549	0.0965398	34.7549																										
266.569	351.024	0.0965398	34.9282																										
266.762	319.745	0.0965398	33.3357																										
266.955	253.711	0.0965398	29.6946																										
267.148	260.662	0.0965398	30.0986																										
267.341	253.711	0.0965398	29.6946																										
267.534	278.039	0.0965398	31.0857																										
267.728	291.941	0.0965398	31.8534																										
267.921	271.088	0.0965398	30.6947																										
268.114	264.137	0.0965398	30.2986																										
268.307	236.333	0.0965398	28.6596																										
268.5	305.843	0.0965398	32.603																										
268.693	260.662	0.0965398	30.0986																										
268.887	250.235	0.0965398	29.4905																										
269.08	284.99	0.0965398	31.4719																										
269.273	298.892	0.0965398	32.2304																										
269.466	309.318	0.0965398	32.7877																										
269.659	260.662	0.0965398	30.0986																										
269.852	281.515	0.0965398	31.2794																										
270.046	260.662	0.0965398	30.0986																										
270.239	305.843	0.0965398	32.603																										
270.432	337.122	0.0965398	34.2296																										
270.625	298.892	0.0965398	32.2304																										
270.818	243.284	0.0965398	29.078																										
271.012	371.877	0.0965398	35.9507																										
271.205	319.745	0.0965398	33.3357																										
271.398	291.941	0.0965398	31.8534																										
271.591	326.696	0.0965398	33.6961																										
271.784	337.122	0.0965398	34.2296																										
271.977	312.794	0.0965398	32.9714																										
272.171	305.843	0.0965398	32.603																										
272.364	257.186	0.0965398	29.8973																										
272.557	347.549	0.0965398	34.7549																										
272.75	333.647	0.0965398	34.0527																										
272.943	344.073	0.0965398	34.5807																										
273.136	326.696	0.0965398	33.6961																										
273.33	298.892	0.0965398	32.2304																										
273.523	260.662	0.0965398	30.0986																										
273.716	319.745	0.0965398	33.3357																										
273.909	246.76	0.0965398	29.285																										
274.102	264.137	0.0965398	30.2986																										
274.296	340.598	0.0965398	34.4056																										
274.489	316.269	0.0965398	33.154																										
274.682	354.5	0.0965398	35.1007																										
274.875	312.794	0.0965398	32.9714																										
275.068	278.039	0.0965398	31.0857																										
275.261	274.564	0.0965398	30.8908																										
275.455	264.137	0.0965398	30.2986																										
275.648	316.269	0.0965398	33.154																										
275.841	371.877	0.0965398	35.9507																										
276.034	278.039	0.0965398	31.0857																										
276.227	357.975	0.0965398	35.2724																										
276.42	344.073	0.0965398	34.5807																										
276.614	305.843	0.0965398	32.603																										
276.807	309.318	0.0965398	32.7877																										
277	295.416	0.0965398	32.0424																										
277.193	295.416	0.0965398	32.0424																										
277.386	229.382	0.0965398	28.235																										
277.58	291.941	0.0965398	31.8534																										
277.773	351.024	0.0965398	34.9282																										
277.966	298.892	0.0965398	32.2304																										
278.159	246.76	0.0965398	29.285																										
278.352	316.269	0.0965398	33.154																										
278.545	250.235	0.0965398	29.4905																										
278.739	312.794	0.0965398	32.9714																										
278.932	271.088	0.0965398	30.6947																										
279.125	316.269	0.0965398	33.154																										
279.318	271.088	0.0965398	30.6947																										
279.511	298.892	0.0965398	32.2304																										
279.704	309.318	0.0965398	32.7877																										
279.898	364.926	0.0965398	35.6132																										
280.091	319.745	0.0965398	33.3357																										
280.284	271.088	0.0965398	30.6947																										
280.477	302.367	0.0965398	32.4172																										
280.67	316.269	0.0965398	33.154																										
280.864	323.22	0.0965398	33.5164																										
281.057	309.318	0.0965398	32.7877																										
281.25	309.318	0.0965398	32.7877																										
281.443	326.696	0.0965398	33.6961																										
281.636	239.809	0.0965398	28.8696																										
281.829	274.564	0.0965398	30.8908																										
282.023	295.416	0.0965398	32.0424																										
282.216	344.073	0.0965398	34.5807																										
282.409	354.5	0.0965398	35.1007																										
282.602	340.598	0.0965398	34.4056																										
282.795	278.039	0.0965398	31.0857																										
282.988	354.5	0.0965398	35.1007																										
283.182	243.284	0.0965398	29.078																										
283.375	271.088	0.0965398	30.6947																										
283.568	281.515	0.0965398	31.2794																										
283.761	323.22	0.0965398	33.5164																										
283.954	319.745	0.0965398	33.3357																										
284.148	323.22	0.0965398	33.5164																										
284.341	298.892	0.0965398	32.2304																										
284.534	253.711	0.0965398	29.6946																										
284.727	302.367	0.0965398	32.4172																										
284.92	298.892	0.0965398	32.2304																										
285.113	316.269	0.0965398	33.154																										
285.307	319.745	0.0965398	33.3357																										
285.5	271.088	0.0965398	30.6947																										
285.693	291.941	0.0965398	31.8534																										
285.886	278.039	0.0965398	31.0857																										
286.079	316.269	0.0965398	33.154																										
286.272	340.598	0.0965398	34.4056																										
286.466	302.367	0.0965398	32.4172																										
286.659	274.564	0.0965398	30.8908																										
286.852	347.549	0.0965398	34.7549																										
287.045	312.794	0.0965398	32.9714																										
287.238	260.662	0.0965398	30.0986																										
287.432	305.843	0.0965398	32.603																										
287.625	298.892	0.0965398	32.2304																										
287.818	281.515	0.0965398	31.2794																										
288.011	337.122	0.0965398	34.2296																										
288.204	278.039	0.0965398	31.0857																										
288.397	309.318	0.0965398	32.7877																										
288.591	333.647	0.0965398	34.0527																										
288.784	312.794	0.0965398	32.9714																										
288.977	351.024	0.0965398	34.9282																										
289.17	337.122	0.0965398	34.2296																										
289.363	323.22	0.0965398	33.5164																										
289.556	288.466	0.0965398	31.6632																										
289.75	274.564	0.0965398	30.8908																										
289.943	316.269	0.0965398	33.154																										
290.136	368.402	0.0965398	35.7823																										
290.329	330.171	0.0965398	33.8749																										
290.522	316.269	0.0965398	33.154																										
290.716	295.416	0.0965398	32.0424																										
290.909	333.647	0.0965398	34.0527																										
291.102	305.843	0.0965398	32.603																										
291.295	302.367	0.0965398	32.4172																										
291.488	302.367	0.0965398	32.4172																										
291.681	302.367	0.0965398	32.4172																										
291.875	274.564	0.0965398	30.8908																										
292.068	330.171	0.0965398	33.8749																										
292.261	351.024	0.0965398	34.9282																										
292.454	354.5	0.0965398	35.1007																										
292.647	326.696	0.0965398	33.6961																										
292.84	326.696	0.0965398	33.6961																										
293.034	333.647	0.0965398	34.0527																										
293.227	232.858	0.0965398	28.4481																										
293.42	298.892	0.0965398	32.2304																										
293.613	354.5	0.0965398	35.1007																										
293.806	284.99	0.0965398	31.4719																										
294	302.367	0.0965398	32.4172																										
294.193	302.367	0.0965398	32.4172																										
294.386	368.402	0.0965398	35.7823																										
294.579	295.416	0.0965398	32.0424																										
294.772	330.171	0.0965398	33.8749																										
294.965	309.318	0.0965398	32.7877																										
295.159	291.941	0.0965398	31.8534																										
295.352	278.039	0.0965398	31.0857																										
295.545	295.416	0.0965398	32.0424																										
295.738	326.696	0.0965398	33.6961																										
295.931	298.892	0.0965398	32.2304																										
296.124	312.794	0.0965398	32.9714																										
296.318	284.99	0.0965398	31.4719																										
296.511	274.564	0.0965398	30.8908																										
296.704	302.367	0.0965398	32.4172																										
296.897	323.22	0.0965398	33.5164																										
297.09	319.745	0.0965398	33.3357																										
297.284	319.745	0.0965398	33.3357																										
297.477	236.333	0.0965398	28.6596																										
297.67	371.877	0.0965398	35.9507																										
297.863	319.745	0.0965398	33.3357																										
298.056	326.696	0.0965398	33.6961																										
298.249	403.157	0.0965398	37.4322																										
298.443	312.794	0.0965398	32.9714																										
298.636	344.073	0.0965398	34.5807																										
298.829	253.711	0.0965398	29.6946																										
299.022	305.843	0.0965398	32.603																										
299.215	316.269	0.0965398	33.154																										
299.408	305.843	0.0965398	32.603																										
299.602	319.745	0.0965398	33.3357																										
299.795	298.892	0.0965398	32.2304																										
299.988	354.5	0.0965398	35.1007																										
300.181	305.843	0.0965398	32.603																										
300.374	257.186	0.0965398	29.8973																										
300.568	330.171	0.0965398	33.8749																										
300.761	274.564	0.0965398	30.8908																										
300.954	281.515	0.0965398	31.2794																										
301.147	291.941	0.0965398	31.8534																										
301.34	284.99	0.0965398	31.4719																										
301.533	403.157	0.0965398	37.4322																										
301.727	340.598	0.0965398	34.4056																										
301.92	316.269	0.0965398	33.154																										
302.113	326.696	0.0965398	33.6961																										
302.306	278.039	0.0965398	31.0857																										
302.499	337.122	0.0965398	34.2296																										
302.692	347.549	0.0965398	34.7549																										
302.886	264.137	0.0965398	30.2986																										
303.079	382.304	0.0965398	36.4512																										
303.272	281.515	0.0965398	31.2794																										
303.465	278.039	0.0965398	31.0857																										
303.658	302.367	0.0965398	32.4172																										
303.851	305.843	0.0965398	32.603																										
304.045	295.416	0.0965398	32.0424																										
304.238	288.466	0.0965398	31.6632																										
304.431	357.975	0.0965398	35.2724																										
304.624	378.828	0.0965398	36.2852																										
304.817	351.024	0.0965398	34.9282																										
305.011	375.353	0.0965398	36.1183																										
305.204	267.613	0.0965398	30.4973																										
305.397	323.22	0.0965398	33.5164																										
305.59	330.171	0.0965398	33.8749																										
305.783	344.073	0.0965398	34.5807																										
305.976	305.843	0.0965398	32.603																										
306.17	298.892	0.0965398	32.2304																										
306.363	281.515	0.0965398	31.2794																										
306.556	347.549	0.0965398	34.7549																										
306.749	347.549	0.0965398	34.7549																										
306.942	288.466	0.0965398	31.6632																										
307.135	312.794	0.0965398	32.9714																										
307.329	312.794	0.0965398	32.9714																										
307.522	347.549	0.0965398	34.7549																										
307.715	264.137	0.0965398	30.2986																										
307.908	361.451	0.0965398	35.4432																										
308.101	278.039	0.0965398	31.0857																										
308.295	351.024	0.0965398	34.9282																										
308.488	278.039	0.0965398	31.0857																										
308.681	316.269	0.0965398	33.154																										
308.874	319.745	0.0965398	33.3357																										
309.067	309.318	0.0965398	32.7877																										
309.26	368.402	0.0965398	35.7823																										
309.454	337.122	0.0965398	34.2296																										
309.647	330.171	0.0965398	33.8749																										
309.84	323.22	0.0965398	33.5164																										
310.033	302.367	0.0965398	32.4172																										
310.226	298.892	0.0965398	32.2304																										
310.419	305.843	0.0965398	32.603																										
310.613	340.598	0.0965398	34.4056																										
310.806	312.794	0.0965398	32.9714																										
310.999	368.402	0.0965398	35.7823																										
311.192	333.647	0.0965398	34.0527																										
311.385	291.941	0.0965398	31.8534																										
311.579	295.416	0.0965398	32.0424																										
311.772	319.745	0.0965398	33.3357																										
311.965	316.269	0.0965398	33.154																										
312.158	288.466	0.0965398	31.6632																										
312.351	340.598	0.0965398	34.4056																										
312.544	232.858	0.0965398	28.4481																										
312.738	284.99	0.0965398	31.4719																										
312.931	253.711	0.0965398	29.6946																										
313.124	260.662	0.0965398	30.0986																										
313.317	243.284	0.0965398	29.078																										
313.51	298.892	0.0965398	32.2304																										
313.703	347.549	0.0965398	34.7549																										
313.897	305.843	0.0965398	32.603																										
314.09	278.039	0.0965398	31.0857																										
314.283	354.5	0.0965398	35.1007																										
314.476	323.22	0.0965398	33.5164																										
314.669	295.416	0.0965398	32.0424																										
314.863	305.843	0.0965398	32.603																										
315.056	344.073	0.0965398	34.5807																										
315.249	295.416	0.0965398	32.0424																										
315.442	316.269	0.0965398	33.154																										
315.635	361.451	0.0965398	35.4432																										
315.828	295.416	0.0965398	32.0424																										
316.022	253.711	0.0965398	29.6946																										
316.215	378.828	0.0965398	36.2852																										
316.408	326.696	0.0965398	33.6961																										
316.601	295.416	0.0965398	32.0424																										
316.794	312.794	0.0965398	32.9714																										
316.987	291.941	0.0965398	31.8534																										
317.181	291.941	0.0965398	31.8534																										
317.374	326.696	0.0965398	33.6961																										
317.567	337.122	0.0965398	34.2296																										
317.76	278.039	0.0965398	31.0857																										
317.953	274.564	0.0965398	30.8908																										
318.147	323.22	0.0965398	33.5164																										
318.34	260.662	0.0965398	30.0986																										
318.533	257.186	0.0965398	29.8973																										
318.726	344.073	0.0965398	34.5807																										
318.919	351.024	0.0965398	34.9282																										
319.112	378.828	0.0965398	36.2852																										
319.306	305.843	0.0965398	32.603																										
319.499	278.039	0.0965398	31.0857																										
319.692	351.024	0.0965398	34.9282																										
319.885	281.515	0.0965398	31.2794																										
320.078	260.662	0.0965398	30.0986																										
320.271	337.122	0.0965398	34.2296																										
320.465	257.186	0.0965398	29.8973																										
320.658	288.466	0.0965398	31.6632																										
320.851	298.892	0.0965398	32.2304																										
321.044	305.843	0.0965398	32.603																										
321.237	382.304	0.0965398	36.4512																										
321.431	302.367	0.0965398	32.4172																										
321.624	333.647	0.0965398	34.0527																										
321.817	319.745	0.0965398	33.3357																										
322.01	250.235	0.0965398	29.4905																										
322.203	298.892	0.0965398	32.2304																										
322.396	298.892	0.0965398	32.2304																										
322.59	267.613	0.0965398	30.4973																										
322.783	351.024	0.0965398	34.9282																										
322.976	288.466	0.0965398	31.6632																										
323.169	333.647	0.0965398	34.0527																										
323.362	309.318	0.0965398	32.7877																										
323.555	319.745	0.0965398	33.3357																										
323.749	337.122	0.0965398	34.2296																										
323.942	333.647	0.0965398	34.0527																										
324.135	333.647	0.0965398	34.0527																										
324.328	271.088	0.0965398	30.6947																										
324.521	298.892	0.0965398	32.2304																										
324.715	281.515	0.0965398	31.2794																										
324.908	337.122	0.0965398	34.2296																										
325.101	222.431	0.0965398	27.8039																										
325.294	312.794	0.0965398	32.9714																										
325.487	316.269	0.0965398	33.154																										
325.68	295.416	0.0965398	32.0424																										
325.874	305.843	0.0965398	32.603																										
326.067	298.892	0.0965398	32.2304																										
326.26	291.941	0.0965398	31.8534																										
326.453	364.926	0.0965398	35.6132																										
326.646	291.941	0.0965398	31.8534																										
326.839	399.681	0.0965398	37.2705																										
327.033	295.416	0.0965398	32.0424																										
327.226	323.22	0.0965398	33.5164																										
327.419	330.171	0.0965398	33.8749																										
327.612	330.171	0.0965398	33.8749																										
327.805	330.171	0.0965398	33.8749																										
327.999	330.171	0.0965398	33.8749																										
328.192	257.186	0.0965398	29.8973																										
328.385	274.564	0.0965398	30.8908																										
328.578	309.318	0.0965398	32.7877																										
328.771	309.318	0.0965398	32.7877																										
328.964	326.696	0.0965398	33.6961																										
329.158	316.269	0.0965398	33.154																										
329.351	364.926	0.0965398	35.6132																										
329.544	271.088	0.0965398	30.6947																										
329.737	333.647	0.0965398	34.0527																										
329.93	330.171	0.0965398	33.8749																										
330.123	312.794	0.0965398	32.9714																										
330.317	302.367	0.0965398	32.4172																										
330.51	291.941	0.0965398	31.8534																										
330.703	271.088	0.0965398	30.6947																										
330.896	284.99	0.0965398	31.4719																										
331.089	309.318	0.0965398	32.7877																										
331.283	316.269	0.0965398	33.154																										
331.476	291.941	0.0965398	31.8534																										
331.669	333.647	0.0965398	34.0527																										
331.862	281.515	0.0965398	31.2794																										
332.055	337.122	0.0965398	34.2296																										
332.248	257.186	0.0965398	29.8973																										
332.442	371.877	0.0965398	35.9507																										
332.635	260.662	0.0965398	30.0986																										
332.828	291.941	0.0965398	31.8534																										
333.021	291.941	0.0965398	31.8534																										
333.214	357.975	0.0965398	35.2724																										
333.407	309.318	0.0965398	32.7877																										
333.601	389.255	0.0965398	36.7811																										
333.794	347.549	0.0965398	34.7549																										
333.987	288.466	0.0965398	31.6632																										
334.18	375.353	0.0965398	36.1183																										
334.373	340.598	0.0965398	34.4056																										
334.566	288.466	0.0965398	31.6632																										
334.76	319.745	0.0965398	33.3357																										
334.953	330.171	0.0965398	33.8749																										
335.146	284.99	0.0965398	31.4719																										
335.339	340.598	0.0965398	34.4056																										
335.532	298.892	0.0965398	32.2304																										
335.726	323.22	0.0965398	33.5164																										
335.919	284.99	0.0965398	31.4719																										
336.112	298.892	0.0965398	32.2304																										
336.305	351.024	0.0965398	34.9282																										
336.498	298.892	0.0965398	32.2304																										
336.691	288.466	0.0965398	31.6632																										
336.885	302.367	0.0965398	32.4172																										
337.078	305.843	0.0965398	32.603																										
337.271	295.416	0.0965398	32.0424																										
337.464	347.549	0.0965398	34.7549																										
337.657	319.745	0.0965398	33.3357																										
337.85	288.466	0.0965398	31.6632																										
338.044	274.564	0.0965398	30.8908																										
338.237	340.598	0.0965398	34.4056																										
338.43	340.598	0.0965398	34.4056																										
338.623	291.941	0.0965398	31.8534																										
338.816	278.039	0.0965398	31.0857																										
339.01	316.269	0.0965398	33.154																										
339.203	337.122	0.0965398	34.2296																										
339.396	291.941	0.0965398	31.8534																										
339.589	354.5	0.0965398	35.1007																										
339.782	288.466	0.0965398	31.6632																										
339.975	229.382	0.0965398	28.235																										
340.169	274.564	0.0965398	30.8908																										
340.362	288.466	0.0965398	31.6632																										
340.555	267.613	0.0965398	30.4973																										
340.748	316.269	0.0965398	33.154																										
340.941	284.99	0.0965398	31.4719																										
341.134	344.073	0.0965398	34.5807																										
341.328	319.745	0.0965398	33.3357																										
341.521	326.696	0.0965398	33.6961																										
341.714	298.892	0.0965398	32.2304																										
341.907	340.598	0.0965398	34.4056																										
342.1	267.613	0.0965398	30.4973																										
342.294	302.367	0.0965398	32.4172																										
342.487	326.696	0.0965398	33.6961																										
342.68	389.255	0.0965398	36.7811																										
342.873	312.794	0.0965398	32.9714																										
