X_Sb70V	Y_Sb70V	ErrorX_Sb70V	ErrorY_Sb70V	X_Sb70Vmodel	Y_Sb70VCompton	Y_Sb70VEC	Y_Sb70VBkgmodel	X_Y70V	Y_Y70V	ErrorX_Y70V	ErrorY_Y70V	X_Y70VModel	Y_Y70VCompton	Y_Y70VEC	Y_Y70VBkgmodel	X_Y25V	Y_Y25V	ErrorX_Y25V	ErrorY_Y25V	X_Y25VModel	Y_Y25VCompton	Y_Y25VEC	Y_Y25VBkgmodel
37.111	327.08	0.152868	32.708	6.92673	266.147	1.4107E-20	249.842	314.848	521.897	1.37479	13.7771	8.58829	406.638	0	379.395	175.323	982.748	0.762657	25.3829	5.96203	759.048	0	765.865
37.4167	307.455	0.152868	31.7116	6.96535	266.147	4.19591E-21	250.056	317.597	516.806	1.37479	13.7098	8.62761	406.638	0	379.552	176.848	958.491	0.762657	25.0677	5.98857	759.048	0	766.428
37.7225	310.726	0.152868	31.8798	7.00397	266.147	1.22901E-21	250.257	320.347	517.533	1.37479	13.7194	8.66693	406.638	0	379.714	178.374	1002.42	0.762657	25.6357	6.01512	759.048	0	766.991
38.0282	349.975	0.152868	33.8334	7.04259	266.147	3.54507E-22	250.445	323.096	518.624	1.37479	13.7339	8.70626	406.638	0	379.88	179.899	1035.85	0.762657	26.0597	6.04166	759.048	0	767.551
38.334	261.664	0.152868	29.2549	7.08121	266.147	1.00701E-22	250.621	325.846	549.538	1.37479	14.1373	8.74558	406.638	0	380.052	181.424	1001.11	0.762657	25.6189	6.0682	759.048	0	768.11
38.6397	268.205	0.152868	29.6183	7.11983	266.147	2.81693E-23	250.785	328.596	532.081	1.37479	13.9109	8.7849	406.638	0	380.229	182.95	984.715	0.762657	25.4083	6.09475	759.048	0	768.666
38.9454	261.664	0.152868	29.2549	7.15844	266.147	7.75996E-24	250.937	331.345	525.534	1.37479	13.8251	8.82423	406.638	0	380.411	184.475	986.682	0.762657	25.4337	6.12129	759.048	0	769.221
39.2512	278.018	0.152868	30.1553	7.19706	266.147	2.10514E-24	251.079	334.095	533.535	1.37479	13.9299	8.86355	406.638	0	380.598	186	999.138	0.762657	25.5937	6.14783	759.048	0	769.773
39.5569	353.246	0.152868	33.9911	7.23568	266.147	5.62393E-25	251.21	336.844	520.443	1.37479	13.7579	8.90287	406.638	0	380.791	187.526	1000.45	0.762657	25.6105	6.17438	759.048	0	770.324
39.8626	274.747	0.152868	29.9774	7.2743	266.147	1.47958E-25	251.33	339.594	543.355	1.37479	14.0575	8.94219	406.638	0	380.989	189.051	980.126	0.762657	25.349	6.20092	759.048	0	770.872
40.1684	320.538	0.152868	32.3792	7.31292	266.147	3.83331E-26	251.439	342.344	543.719	1.37479	14.0622	8.98152	406.638	0	381.192	190.576	962.425	0.762657	25.1191	6.22746	759.048	0	771.417
40.4741	330.351	0.152868	32.8711	7.35154	266.147	9.78019E-27	251.539	345.093	529.535	1.37479	13.8776	9.02084	406.638	0	381.4	192.102	1012.25	0.762657	25.7611	6.254	759.048	0	771.96
40.7798	278.018	0.152868	30.1553	7.39015	266.147	2.45731E-27	251.63	347.843	516.442	1.37479	13.7049	9.06016	406.638	0	381.614	193.627	995.205	0.762657	25.5433	6.28055	759.048	0	772.501
41.0856	320.538	0.152868	32.3792	7.42877	266.147	6.08008E-28	251.71	350.592	526.262	1.37479	13.8346	9.09949	406.638	0	381.834	195.152	962.425	0.762657	25.1191	6.30709	759.048	0	773.038
41.3913	336.892	0.152868	33.195	7.46739	266.147	1.48149E-28	251.782	353.342	554.63	1.37479	14.2026	9.13881	406.638	0	382.059	196.678	961.769	0.762657	25.1105	6.33363	759.048	0	773.573
41.697	336.892	0.152868	33.195	7.50601	266.147	3.55487E-29	251.846	356.091	524.079	1.37479	13.8059	9.17813	406.638	0	382.29	198.203	995.205	0.762657	25.5433	6.36018	759.048	0	774.104
42.0028	327.08	0.152868	32.708	7.54463	266.147	8.40018E-30	251.901	358.841	527.716	1.37479	13.8537	9.21745	406.638	0	382.526	199.728	955.869	0.762657	25.0334	6.38672	759.048	0	774.632
42.3085	376.142	0.152868	35.0754	7.58325	266.147	1.95475E-30	251.949	361.591	526.989	1.37479	13.8442	9.25678	406.638	0	382.768	201.254	969.636	0.762657	25.213	6.41326	759.048	0	775.156
42.6143	281.289	0.152868	30.3321	7.62186	266.147	4.47953E-31	251.989	364.34	523.352	1.37479	13.7963	9.2961	406.638	0	383.015	202.779	1012.25	0.762657	25.7611	6.43981	759.048	0	775.678
42.92	300.913	0.152868	31.3724	7.66048	266.147	1.01091E-31	252.021	367.09	543.719	1.37479	14.0622	9.33542	406.638	0	383.268	204.304	977.503	0.762657	25.3151	6.46635	759.048	0	776.195
43.2257	340.163	0.152868	33.3557	7.6991	266.147	2.24661E-32	252.048	369.839	533.899	1.37479	13.9347	9.37475	406.638	0	383.526	205.829	971.603	0.762657	25.2386	6.49289	759.048	0	776.709
43.5315	320.538	0.152868	32.3792	7.73772	266.147	4.91681E-33	252.068	372.589	518.624	1.37479	13.7339	9.41407	406.638	0	383.79	207.355	1000.45	0.762657	25.6105	6.51944	759.048	0	777.219
43.8372	291.101	0.152868	30.8566	7.77634	266.147	1.05969E-33	252.082	375.339	530.262	1.37479	13.8871	9.45339	406.638	0	384.059	208.88	955.213	0.762657	25.0248	6.54598	759.048	0	777.726
44.1429	441.558	0.152868	38.0032	7.81496	266.147	2.2491E-34	252.091	378.088	558.63	1.37479	14.2537	9.49272	406.638	0	384.334	210.405	969.636	0.762657	25.213	6.57252	759.048	0	778.229
44.4487	336.892	0.152868	33.195	7.85357	266.147	4.70087E-35	252.096	380.838	521.534	1.37479	13.7723	9.53204	406.638	0	384.614	211.931	926.366	0.762657	24.644	6.59906	759.048	0	778.728
44.7544	317.267	0.152868	32.2136	7.89219	266.147	9.67579E-36	252.097	383.587	513.169	1.37479	13.6614	9.57136	406.638	0	384.9	213.456	1026.67	0.762657	25.944	6.62561	759.048	0	779.222
45.0601	330.351	0.152868	32.8711	7.93081	266.147	1.96125E-36	252.095	386.337	553.538	1.37479	14.1886	9.61069	406.638	0	385.191	214.981	936.201	0.762657	24.7745	6.65215	759.048	0	779.713
45.3659	346.705	0.152868	33.6749	7.96943	266.147	3.91486E-37	252.09	389.086	534.99	1.37479	13.9489	9.65001	406.638	0	385.488	216.507	978.815	0.762657	25.3321	6.67869	759.048	0	780.2
45.6716	327.08	0.152868	32.708	8.00805	266.147	7.69554E-38	252.083	391.836	526.989	1.37479	13.8442	9.68933	406.638	0	385.79	218.032	1020.12	0.762657	25.861	6.70524	759.048	0	780.682
45.9773	310.726	0.152868	31.8798	8.04667	266.147	1.4897E-38	252.074	394.586	531.717	1.37479	13.9061	9.72865	406.638	0	386.097	219.557	1023.4	0.762657	25.9025	6.73178	759.048	0	781.16
46.2831	363.059	0.152868	34.46	8.08528	266.147	2.83987E-39	252.064	397.335	525.898	1.37479	13.8298	9.76798	406.638	0	386.41	221.083	984.715	0.762657	25.4083	6.75832	759.048	1.4013E-44	781.633
46.5888	379.413	0.152868	35.2276	8.1239	266.147	5.33138E-40	252.053					9.8073	406.638	0	386.728	222.608	929.644	0.762657	24.6876	6.78487	759.048	4.2039E-44	782.102
46.8946	320.538	0.152868	32.3792	8.16252	266.147	9.85673E-41	252.041					9.84662	406.638	0	387.051	224.133	1008.32	0.762657	25.711	6.81141	759.048	1.12104E-43	782.566
47.2003	297.643	0.152868	31.2014	8.20114	266.147	1.79506E-41	252.03					9.88595	406.638	0	387.379	225.659	936.201	0.762657	24.7745	6.83795	759.048	3.22299E-43	783.024
47.506	330.351	0.152868	32.8711	8.23976	266.147	3.22299E-42	252.02					9.92527	406.638	0	387.712	227.184	1019.46	0.762657	25.8527	6.8645	759.048	8.82818E-43	783.478
47.8118	317.267	0.152868	32.2136	8.27837	266.147	5.74532E-43	252.011					9.96459	406.638	0	388.05	228.709	976.192	0.762657	25.2981	6.89104	759.048	2.42425E-42	783.927
48.1175	343.434	0.152868	33.5157	8.31699	266.147	9.80909E-44	252.004					10.0039	406.638	0	388.392	230.234	1027.33	0.762657	25.9523	6.91758	759.048	6.5861E-42	784.371
48.4232	346.705	0.152868	33.6749	8.35561	266.147	1.4013E-44	251.999					10.0432	406.638	0	388.739	231.76	969.636	0.762657	25.213	6.94413	759.048	1.78385E-41	784.809
48.729	340.163	0.152868	33.3557	8.39423	266.147	0	251.995					10.0826	406.638	0	389.091	233.285	955.869	0.762657	25.0334	6.97067	759.048	4.80926E-41	785.243
49.0347	304.184	0.152868	31.5424	8.43285	266.147	0	251.993					10.1219	406.638	0	389.447	234.81	956.524	0.762657	25.042	6.99721	759.048	1.28933E-40	785.672
49.3404	333.621	0.152868	33.0334	8.47147	266.147	0	251.993					10.1612	406.638	0	389.807	236.336	984.715	0.762657	25.4083	7.02376	759.048	3.43991E-40	786.097
49.6462	343.434	0.152868	33.5157	8.51008	266.147	0	251.996					10.2005	406.638	0	390.172	237.861	974.881	0.762657	25.2811	7.0503	759.048	9.1303E-40	786.516
49.9519	363.059	0.152868	34.46	8.5487	266.147	0	252.001					10.2399	406.638	0	390.54	239.386	938.823	0.762657	24.8092	7.07684	759.048	2.41113E-39	786.929
50.2576	291.101	0.152868	30.8566	8.58732	266.147	0	252.009					10.2792	406.638	0	390.913	240.912	971.603	0.762657	25.2386	7.10338	759.048	6.33503E-39	787.338
50.5634	310.726	0.152868	31.8798	8.62594	266.147	0	252.019					10.3185	406.638	0	391.289	242.437	980.126	0.762657	25.349	7.12993	759.048	1.65603E-38	787.741
50.8691	281.289	0.152868	30.3321	8.66456	266.147	0	252.03					10.3578	406.638	0	391.669	243.962	979.47	0.762657	25.3405	7.15647	759.048	4.30707E-38	788.138
51.1749	376.142	0.152868	35.0754	8.70318	266.147	0	252.043					10.3971	406.638	0	392.053	245.488	974.225	0.762657	25.2726	7.18301	759.048	1.11452E-37	788.529
51.4806	313.997	0.152868	32.0471	8.74179	266.147	0	252.057					10.4365	406.638	0	392.439	247.013	974.881	0.762657	25.2811	7.20956	759.048	2.86935E-37	788.916
51.7863	343.434	0.152868	33.5157	8.78041	266.147	0	252.071					10.4758	406.638	0	392.828	248.538	987.338	0.762657	25.4421	7.2361	759.048	7.34974E-37	789.296
52.0921	313.997	0.152868	32.0471	8.81903	266.147	0	252.087					10.5151	406.638	0	393.221	250.064	942.757	0.762657	24.8611	7.26264	759.048	1.87306E-36	789.671
52.3978	300.913	0.152868	31.3724	8.85765	266.147	0	252.103					10.5544	406.638	0	393.615	251.589	1003.73	0.762657	25.6524	7.28919	759.048	4.74925E-36	790.041
52.7035	307.455	0.152868	31.7116	8.89627	266.147	0	252.119					10.5938	406.638	0	394.012	253.114	939.479	0.762657	24.8178	7.31573	759.048	1.19809E-35	790.406
53.0093	297.643	0.152868	31.2014	8.93489	266.147	0	252.134					10.6331	406.638	0	394.412	254.64	993.238	0.762657	25.518	7.34227	759.048	3.00708E-35	790.765
53.315	307.455	0.152868	31.7116	8.9735	266.147	0	252.148					10.6724	406.638	0	394.813	256.165	989.96	0.762657	25.4759	7.36882	759.048	7.5092E-35	791.118
53.6207	346.705	0.152868	33.6749	9.01212	266.147	0	252.16					10.7117	406.638	0	395.217	257.69	968.325	0.762657	25.196	7.39536	759.048	1.86567E-34	791.465
53.9265	313.997	0.152868	32.0471	9.05074	266.147	0	252.171					10.7511	406.638	0	395.622	259.215	1010.94	0.762657	25.7444	7.4219	759.048	4.61176E-34	791.807
54.2322	320.538	0.152868	32.3792	9.08936	266.147	0	252.179					10.7904	406.638	0	396.029	260.741	959.147	0.762657	25.0763	7.44844	759.048	1.1342E-33	792.142
54.5379	317.267	0.152868	32.2136	9.12798	266.147	0	252.184					10.8297	406.638	0	396.437	262.266	1012.25	0.762657	25.7611	7.47499	759.048	2.77528E-33	792.472
54.8437	284.559	0.152868	30.508	9.1666	266.147	0	252.187					10.869	406.638	0	396.846	263.791	989.96	0.762657	25.4759	7.50153	759.048	6.75639E-33	792.796
55.1494	304.184	0.152868	31.5424	9.20521	266.147	0	252.188					10.9083	406.638	0	397.256	265.317	1029.95	0.762657	25.9854	7.52807	759.048	1.6365E-32	793.115
55.4552	340.163	0.152868	33.3557	9.24383	266.147	0	252.186					10.9477	406.638	0	397.667	266.842	1012.25	0.762657	25.7611	7.55462	759.048	3.94373E-32	793.427
55.7609	300.913	0.152868	31.3724	9.28245	266.147	0	252.182					10.987	406.638	0	398.077	268.367	995.205	0.762657	25.5433	7.58116	759.048	9.45565E-32	793.734
56.0666	300.913	0.152868	31.3724	9.32107	266.147	0	252.175					11.0263	406.638	0	398.488					7.6077	759.048	2.25563E-31	794.036
56.3724	333.621	0.152868	33.0334	9.35969	266.147	0	252.166					11.0656	406.638	0	398.9					7.63425	759.048	5.35347E-31	794.331
56.6781	294.372	0.152868	31.0295	9.3983	266.147	0	252.155					11.105	406.638	0	399.31					7.66079	759.048	1.26414E-30	794.62
56.9838	330.351	0.152868	32.8711	9.43692	266.147	0	252.142					11.1443	406.638	0	399.72					7.68733	759.048	2.96994E-30	794.904
57.2896	297.643	0.152868	31.2014	9.47554	266.147	0	252.128					11.1836	406.638	0	400.129					7.71388	759.048	6.9421E-30	795.181
57.5953	251.851	0.152868	28.7011	9.51416	266.147	0	252.113					11.2229	406.638	0	400.538					7.74042	759.048	1.61446E-29	795.453
57.901	317.267	0.152868	32.2136	9.55278	266.147	0	252.098					11.2622	406.638	0	400.944					7.76696	759.048	3.73555E-29	795.719
58.2068	287.83	0.152868	30.6828	9.5914	266.147	0	252.085					11.3016	406.638	0	401.349					7.79351	759.048	8.59953E-29	795.979
58.5125	304.184	0.152868	31.5424	9.63001	266.147	0	252.073					11.3409	406.638	0	401.753					7.82005	759.048	1.96964E-28	796.233
58.8182	281.289	0.152868	30.3321	9.66863	266.147	0	252.065					11.3802	406.638	0	402.154					7.84659	759.048	4.48839E-28	796.481
59.124	327.08	0.152868	32.708	9.70725	266.147	0	252.061					11.4195	406.638	0	402.553					7.87314	759.048	1.01762E-27	796.723
59.4297	353.246	0.152868	33.9911	9.74587	266.147	0	252.062					11.4589	406.638	0	402.951					7.89968	759.048	2.29548E-27	796.959
59.7355	343.434	0.152868	33.5157	9.78449	266.147	0	252.069					11.4982	406.638	0	403.345					7.92622	759.048	5.15173E-27	797.189
60.0412	313.997	0.152868	32.0471	9.82311	266.147	0	252.083					11.5375	406.638	0	403.737					7.95276	759.048	1.15034E-26	797.414
60.3469	274.747	0.152868	29.9774	9.86172	266.147	0	252.106					11.5768	406.638	0	404.125					7.97931	759.048	2.55557E-26	797.632
60.6527	349.975	0.152868	33.8334	9.90034	266.147	0	252.138					11.6162	406.638	0	404.51					8.00585	759.048	5.64864E-26	797.845
60.9584	327.08	0.152868	32.708	9.93896	266.147	0	252.181					11.6555	406.638	0	404.892					8.03239	759.048	1.2422E-25	798.053
61.2641	264.935	0.152868	29.4372	9.97758	266.147	0	252.236					11.6948	406.638	0	405.27					8.05894	759.048	2.71788E-25	798.254
61.5699	343.434	0.152868	33.5157	10.0162	266.147	0	252.304					11.7341	406.638	0	405.644					8.08548	759.048	5.91646E-25	798.449
61.8756	245.31	0.152868	28.3259	10.0548	266.147	0	252.385					11.7734	406.638	0	406.014					8.11202	759.048	1.2814E-24	798.638
62.1813	333.621	0.152868	33.0334	10.0934	266.147	0	252.481					11.8128	406.638	0	406.379					8.13857	759.048	2.76122E-24	798.821
62.4871	313.997	0.152868	32.0471	10.1321	266.147	0	252.593					11.8521	406.638	0	406.74					8.16511	759.048	5.91982E-24	798.998
62.7928	366.329	0.152868	34.6149	10.1707	266.147	0	252.722					11.8914	406.638	0	407.096					8.19165	759.048	1.26272E-23	799.169
63.0985	395.767	0.152868	35.9788	10.2093	266.147	0	252.867					11.9307	406.638	0	407.447					8.2182	759.048	2.67978E-23	799.333
63.4043	297.643	0.152868	31.2014	10.2479	266.147	0	253.03					11.9701	406.638	0	407.793					8.24474	759.048	5.65825E-23	799.493
63.71	349.975	0.152868	33.8334	10.2865	266.147	0	253.211					12.0094	406.638	0	408.134					8.27128	759.048	1.18866E-22	799.646
64.0158	307.455	0.152868	31.7116	10.3251	266.147	0	253.41					12.0487	406.638	0	408.469					8.29782	759.048	2.48442E-22	799.793
64.3215	340.163	0.152868	33.3557	10.3638	266.147	0	253.628					12.088	406.638	0	408.798					8.32437	759.048	5.16635E-22	799.934
64.6272	333.621	0.152868	33.0334	10.4024	266.147	0	253.864					12.1274	406.638	0	409.122					8.35091	759.048	1.06889E-21	800.068
64.933	330.351	0.152868	32.8711	10.441	266.147	0	254.118					12.1667	406.638	0	409.439					8.37745	759.048	2.20028E-21	800.197
65.2387	323.809	0.152868	32.544	10.4796	266.147	0	254.391					12.206	406.638	0	409.751					8.404	759.048	4.50622E-21	800.32
65.5444	366.329	0.152868	34.6149	10.5182	266.147	0	254.682					12.2453	406.638	0	410.056					8.43054	759.048	9.18205E-21	800.437
65.8502	323.809	0.152868	32.544	10.5569	266.147	0	254.99					12.2846	406.638	0	410.355					8.45708	759.048	1.86148E-20	800.549
66.1559	379.413	0.152868	35.2276	10.5955	266.147	0	255.314					12.324	406.638	0	410.648					8.48363	759.048	3.75465E-20	800.654
66.4616	278.018	0.152868	30.1553	10.6341	266.147	0	255.655					12.3633	406.638	0	410.934					8.51017	759.048	7.53481E-20	800.754
66.7674	327.08	0.152868	32.708	10.6727	266.147	0	256.011					12.4026	406.638	0	411.213					8.53671	759.048	1.50441E-19	800.848
67.0731	346.705	0.152868	33.6749	10.7113	266.147	0	256.381					12.4419	406.638	0	411.486					8.56326	759.048	2.98851E-19	800.936
67.3788	310.726	0.152868	31.8798	10.7499	266.147	0	256.764					12.4813	406.638	0	411.752					8.5898	759.048	5.90654E-19	801.018
67.6846	327.08	0.152868	32.708	10.7886	266.147	0	257.159					12.5206	406.638	0	412.011					8.61634	759.048	1.16146E-18	801.093
67.9903	320.538	0.152868	32.3792	10.8272	266.147	0	257.565					12.5599	406.638	0	412.263					8.64289	759.048	2.2723E-18	801.163
68.2961	349.975	0.152868	33.8334	10.8658	266.147	0	257.979					12.5992	406.638	0	412.507					8.66943	759.048	4.42304E-18	801.226
68.6018	297.643	0.152868	31.2014	10.9044	266.147	0	258.402					12.6386	406.638	0	412.745					8.69597	759.048	8.5658E-18	801.283
68.9075	333.621	0.152868	33.0334	10.943	266.147	0	258.831					12.6779	406.638	0	412.975					8.72252	759.048	1.65047E-17	801.334
69.2133	281.289	0.152868	30.3321	10.9817	266.147	0	259.266					12.7172	406.638	0	413.198					8.74906	759.048	3.164E-17	801.38
69.519	317.267	0.152868	32.2136	11.0203	266.147	0	259.704					12.7565	406.638	0	413.414					8.7756	759.048	6.03475E-17	801.42
69.8247	317.267	0.152868	32.2136	11.0589	266.147	0	260.144					12.7958	406.638	0	413.623					8.80214	759.048	1.14518E-16	801.454
70.1305	300.913	0.152868	31.3724	11.0975	266.147	0	260.585					12.8352	406.638	0	413.824					8.82869	759.048	2.16212E-16	801.482
70.4362	356.517	0.152868	34.1481	11.1361	266.147	0	261.026					12.8745	406.638	0	414.018					8.85523	759.048	4.06143E-16	801.504
70.7419	242.039	0.152868	28.1365	11.1747	266.147	0	261.464					12.9138	406.638	0	414.205					8.88177	759.048	7.59048E-16	801.52
71.0477	294.372	0.152868	31.0295	11.2134	266.147	0	261.899					12.9531	406.638	0	414.385					8.90832	759.048	1.41141E-15	801.53
71.3534	281.289	0.152868	30.3321	11.252	266.147	0	262.33					12.9925	406.638	0	414.557					8.93486	759.048	2.61112E-15	801.534
71.6591	274.747	0.152868	29.9774	11.2906	266.147	0	262.754					13.0318	406.638	0	414.722					8.9614	759.048	4.8061E-15	801.532
71.9649	294.372	0.152868	31.0295	11.3292	266.147	0	263.171					13.0711	406.638	0	414.881					8.98795	759.048	8.80138E-15	801.524
72.2706	274.747	0.152868	29.9774	11.3678	266.147	0	263.579					13.1104	406.638	0	415.032					9.01449	759.048	1.60362E-14	801.51
72.5764	330.351	0.152868	32.8711	11.4065	266.147	0	263.979					13.1498	406.638	0	415.176					9.04103	759.048	2.90699E-14	801.49
72.8821	353.246	0.152868	33.9911	11.4451	266.147	0	264.367					13.1891	406.638	0	415.314					9.06758	759.048	5.24297E-14	801.464
73.1878	323.809	0.152868	32.544	11.4837	266.147	0	264.745					13.2284	406.638	0	415.445					9.09412	759.048	9.40814E-14	801.432
73.4936	323.809	0.152868	32.544	11.5223	266.147	0	265.111					13.2677	406.638	0	415.569					9.12066	759.048	1.67966E-13	801.395
73.7993	323.809	0.152868	32.544	11.5609	266.147	0	265.465					13.307	406.638	0	415.686					9.1472	759.048	2.98354E-13	801.351
74.105	330.351	0.152868	32.8711	11.5995	266.147	0	265.806					13.3464	406.638	0	415.797					9.17375	759.048	5.27271E-13	801.302
74.4108	343.434	0.152868	33.5157	11.6382	266.147	0	266.133					13.3857	406.638	0	415.901					9.20029	759.048	9.27103E-13	801.248
74.7165	359.788	0.152868	34.3044	11.6768	266.147	0	266.446					13.425	406.638	0	415.999					9.22683	759.048	1.62186E-12	801.187
75.0222	297.643	0.152868	31.2014	11.7154	266.147	0	266.744					13.4643	406.638	0	416.091					9.25338	759.048	2.82288E-12	801.121
75.328	389.225	0.152868	35.6802	11.754	266.147	0	267.028					13.5037	406.638	0	416.177					9.27992	759.048	4.88834E-12	801.049
75.6337	261.664	0.152868	29.2549	11.7926	266.147	0	267.296					13.543	406.638	0	416.257					9.30646	759.048	8.42216E-12	800.97
75.9395	271.476	0.152868	29.7984	11.8313	266.147	0	267.551					13.5823	406.638	0	416.332					9.33301	759.048	1.4437E-11	800.886
76.2452	349.975	0.152868	33.8334	11.8699	266.147	0	267.791					13.6216	406.638	0	416.4					9.35955	759.048	2.4622E-11	800.796
76.5509	291.101	0.152868	30.8566	11.9085	266.147	0	268.016					13.661	406.638	0	416.462					9.38609	759.048	4.17793E-11	800.7
76.8567	278.018	0.152868	30.1553	11.9471	266.147	0	268.228					13.7003	406.638	0	416.519					9.41264	759.048	7.05327E-11	800.598
77.1624	372.871	0.152868	34.9226	11.9857	266.147	0	268.426					13.7396	406.638	0	416.571					9.43918	759.048	1.18471E-10	800.491
77.4681	287.83	0.152868	30.6828	12.0243	266.147	0	268.61					13.7789	406.638	0	416.618					9.46572	759.048	1.97982E-10	800.377
77.7739	307.455	0.152868	31.7116	12.063	266.147	0	268.781					13.8182	406.638	0	416.661					9.49227	759.048	3.29179E-10	800.258
78.0796	310.726	0.152868	31.8798	12.1016	266.147	0	268.939					13.8576	406.638	0	416.698					9.51881	759.048	5.4454E-10	800.133
78.3853	268.205	0.152868	29.6183	12.1402	266.147	0	269.084					13.8969	406.638	0	416.731					9.54535	759.048	8.96229E-10	800.002
78.6911	330.351	0.152868	32.8711	12.1788	266.147	0	269.218					13.9362	406.638	0	416.76					9.57189	759.048	0.00000000146758	799.866
78.9968	261.664	0.152868	29.2549	12.2174	266.147	0	269.34					13.9755	406.638	0	416.785					9.59844	759.048	0.00000000239097	799.725
79.3025	278.018	0.152868	30.1553	12.2561	266.147	0	269.452					14.0149	406.638	0	416.805					9.62498	759.048	0.00000000387561	799.579
79.6083	232.227	0.152868	27.5602	12.2947	266.147	0	269.554					14.0542	406.638	0	416.822					9.65152	759.048	0.00000000625024	799.427
79.914	327.08	0.152868	32.708	12.3333	266.147	0	269.646					14.0935	406.638	0	416.835					9.67807	759.048	0.0000000100287	799.269
80.2197	313.997	0.152868	32.0471	12.3719	266.147	0	269.73					14.1328	406.638	0	416.844					9.70461	759.048	0.0000000160099	799.106
80.5255	336.892	0.152868	33.195	12.4105	266.147	0	269.806					14.1721	406.638	0	416.851					9.73115	759.048	0.0000000254285	798.937
80.8312	300.913	0.152868	31.3724	12.4492	266.147	0	269.874					14.2115	406.638	0	416.854					9.7577	759.048	0.0000000401834	798.762
81.137	304.184	0.152868	31.5424	12.4878	266.147	0	269.936					14.2508	406.638	0	416.854					9.78424	759.048	0.0000000631777	798.582
81.4427	336.892	0.152868	33.195	12.5264	266.147	0	269.992					14.2901	406.638	0	416.852					9.81078	759.048	0.0000000988264	798.397
81.7484	291.101	0.152868	30.8566	12.565	266.147	0	270.042					14.3294	406.638	0	416.847					9.83733	759.048	0.000000153806	798.206
82.0542	304.184	0.152868	31.5424	12.6036	266.147	0	270.088					14.3688	406.638	0	416.839					9.86387	759.048	0.000000238159	798.011
82.3599	235.497	0.152868	27.7536	12.6422	266.147	0	270.13					14.4081	406.638	0	416.83					9.89041	759.048	0.000000366904	797.81
82.6656	278.018	0.152868	30.1553	12.6809	266.147	0	270.169					14.4474	406.638	0	416.818					9.91695	759.048	0.00000056238	797.604
82.9714	385.954	0.152868	35.53	12.7195	266.147	0	270.205					14.4867	406.638	0	416.805					9.9435	759.048	0.000000857627	797.394
83.2771	343.434	0.152868	33.5157	12.7581	266.147	0	270.239					14.5261	406.638	0	416.789					9.97004	759.048	0.00000130125	797.178
83.5828	261.664	0.152868	29.2549	12.7967	266.147	0	270.271					14.5654	406.638	0	416.773					9.99658	759.048	0.00000196432	796.957
83.8886	330.351	0.152868	32.8711	12.8353	266.147	0	270.302					14.6047	406.638	0	416.755					10.0231	759.049	0.00000295024	796.731
84.1943	297.643	0.152868	31.2014	12.874	266.147	0	270.332					14.644	406.638	0	416.735					10.0497	759.049	0.00000440854	796.5
84.5001	300.913	0.152868	31.3724	12.9126	266.147	0	270.362					14.6833	406.638	0	416.715					10.0762	759.049	0.00000655426	796.264
84.8058	264.935	0.152868	29.4372	12.9512	266.147	0	270.392					14.7227	406.638	0	416.694					10.1028	759.049	0.00000969492	796.023
85.1115	264.935	0.152868	29.4372	12.9898	266.147	0	270.423					14.762	406.638	0	416.672					10.1293	759.049	0.0000142678	795.778
85.4173	294.372	0.152868	31.0295	13.0284	266.147	0	270.455					14.8013	406.638	0	416.649					10.1558	759.05	0.0000208911	795.529
